"SubjectId"	"Activity"	"Measurement"	"Mean"
"640"	8	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.153879695796192
"641"	8	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0430258806635231
"642"	8	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.512106792856939
"643"	8	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.651638076286121
"644"	8	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	0.146541439681957
"645"	8	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.529244911130605
"646"	8	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.618027414911032
"647"	8	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.271528870278648
"648"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.609984289180071
"649"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.636673891144128
"650"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.0232241525951918
"651"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.70215621546726
"652"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.755717299964413
"653"	8	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.223748693337011
"654"	8	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	0.0241015302255872
"655"	8	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.0447760524743772
"656"	8	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	-0.0456562960846975
"657"	8	"WALKING_UPSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.014249245677758
"658"	8	"WALKING_UPSTAIRS"	"angle(X,gravityMean)"	-0.464037618576512
"659"	8	"WALKING_UPSTAIRS"	"angle(Y,gravityMean)"	0.0469561517516014
"660"	8	"WALKING_UPSTAIRS"	"angle(Z,gravityMean)"	-0.0596437771975801
"661"	9	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0701318154561458
"662"	9	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0729884312991667
"663"	9	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.109092913237986
"664"	9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.676452392569444
"665"	9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.670498220701389
"666"	9	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.587557692291458
"667"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0892254930640278
"668"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0397344421815972
"669"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.053402884281875
"670"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.7617108665625
"671"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.773273878854167
"672"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.744656038298611
"673"	9	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.505183470509188
"674"	9	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.553038255314792
"675"	9	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.505183470509188
"676"	9	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.553038255314792
"677"	9	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.550201866572569
"678"	9	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.663198385034722
"679"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.7629795809375
"680"	9	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.786176892048611
"681"	9	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.579258404408681
"682"	9	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.610267804090278
"683"	9	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.592119122804271
"684"	9	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.547995744907986
"685"	9	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.586766083232639
"686"	9	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.501074006965903
"687"	9	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.291349229752569
"688"	9	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	-0.0879003298041667
"689"	9	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	-0.0304334227664236
"690"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.621377141312847
"691"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.699766614569444
"692"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.702931927996528
"693"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.572819893733993
"694"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.679065855003472
"695"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.739139922708333
"696"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.219176266215278
"697"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.296107744084757
"698"	9	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.290292303180208
"699"	9	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.639863219559028
"700"	9	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.683924287600694
"701"	9	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.612680463163889
"702"	9	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.690689895534722
"703"	9	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.667203220760417
"704"	9	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.619468634127778
"705"	9	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.205909254584222
"706"	9	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.240880440259861
"707"	9	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.196153280691528
"708"	9	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.553186448295139
"709"	9	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.624456827182986
"710"	9	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	-0.00358269125034722
"711"	9	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.609193721940625
"712"	9	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.611619343190972
"713"	9	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.0983598303289236
"714"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.700863097986111
"715"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.697729432621528
"716"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.108828634535764
"717"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.786473954201389
"718"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.801296292638889
"719"	9	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.0927763736788194
"720"	9	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	0.00659605719583333
"721"	9	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.01042791539375
"722"	9	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	0.0867843289590972
"723"	9	"WALKING_UPSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	-0.0231028736559028
"724"	9	"WALKING_UPSTAIRS"	"angle(X,gravityMean)"	-0.558092529201389
"725"	9	"WALKING_UPSTAIRS"	"angle(Y,gravityMean)"	0.116895184124306
"726"	9	"WALKING_UPSTAIRS"	"angle(Z,gravityMean)"	-0.0898492623565208
"727"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-X"	-0.0144658378235897
"728"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Y"	-0.0863038250719359
"729"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-mean()-Z"	0.089594378107906
"730"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.597873796746581
"731"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.492482432210256
"732"	10	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.505981516216239
"733"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.11062834367265
"734"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.043380952132265
"735"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0554261378425641
"736"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.632669178589744
"737"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.713441119059829
"738"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.611026435705128
"739"	10	"WALKING_DOWNSTAIRS"	"tBodyAccMag-mean()"	-0.384739666615641
"740"	10	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.44358190387041
"741"	10	"WALKING_DOWNSTAIRS"	"tGravityAccMag-mean()"	-0.384739666615641
"742"	10	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.44358190387041
"743"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-mean()"	-0.412441627912821
"744"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.541830959732991
"745"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.670402026880342
"746"	10	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.714863988119658
"747"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-X"	-0.418694276739316
"748"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Y"	-0.380394009936325
"749"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-mean()-Z"	-0.572754894505128
"750"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.429098457335897
"751"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.430554427691538
"752"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.537241875010256
"753"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.198237467184402
"754"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.088899044042735
"755"	10	"WALKING_DOWNSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.126955803301549
"756"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-X"	-0.436761689484615
"757"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.450402445118248
"758"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.654781895967094
"759"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.444119132470983
"760"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.451626571504701
"761"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.726013573974359
"762"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.0856086178596154
"763"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.181063512296154
"764"	10	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0208108510961538
"765"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-X"	-0.531727937426966
"766"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Y"	-0.564114631944444
"767"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-mean()-Z"	-0.467504644086325
"768"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.621040868816239
"769"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.460535897286325
"770"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.565036981154701
"771"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.0933071451660684
"772"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.129584765945726
"773"	10	"WALKING_DOWNSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0723224360760684
"774"	10	"WALKING_DOWNSTAIRS"	"fBodyAccMag-mean()"	-0.407807233704274
"775"	10	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.552739646816667
"776"	10	"WALKING_DOWNSTAIRS"	"fBodyAccMag-meanFreq()"	0.151585663446154
"777"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.398398451363248
"778"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.446280697635769
"779"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.12717476854406
"780"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.585222602952991
"781"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.593770651726496
"782"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	0.00472568984011538
"783"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.713252357820513
"784"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.737951108418803
"785"	10	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.135779552295726
"786"	10	"WALKING_DOWNSTAIRS"	"angle(tBodyAccMean,gravity)"	0.00672900927401709
"787"	10	"WALKING_DOWNSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.003851938755
"788"	10	"WALKING_DOWNSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	-0.0270371066380342
"789"	10	"WALKING_DOWNSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	0.064104052434188
"790"	10	"WALKING_DOWNSTAIRS"	"angle(X,gravityMean)"	-0.530948383162393
"791"	10	"WALKING_DOWNSTAIRS"	"angle(Y,gravityMean)"	0.219369314832479
"792"	10	"WALKING_DOWNSTAIRS"	"angle(Z,gravityMean)"	0.0159855709310385
"793"	10	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0342448434966667
"794"	10	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.078152882769
"795"	10	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.0966117812
"796"	10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.970429545833333
"797"	10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.976850974833333
"798"	10	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.957569497
"799"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0984885261
"800"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0386820786833333
"801"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0560434883966667
"802"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.978483352166667
"803"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.983924353
"804"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.982318139166667
"805"	10	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.9617663145
"806"	10	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.942239747
"807"	10	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.9617663145
"808"	10	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.942239747
"809"	10	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.948394682666667
"810"	10	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.946460267166667
"811"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.984314541333333
"812"	10	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.979257408333333
"813"	10	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.975310696833333
"814"	10	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.940255585
"815"	10	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.976061050166667
"816"	10	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.978249844833333
"817"	10	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.928300078783333
"818"	10	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.971528370666667
"819"	10	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	0.00798704466166666
"820"	10	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.11787740315
"821"	10	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.24323874364
"822"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.978120306166667
"823"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.9634427765
"824"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.9826301395
"825"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.979612429166667
"826"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.964387826
"827"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.9864711005
"828"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	0.18049724774
"829"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.0236616142666667
"830"	10	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	0.136230998733333
"831"	10	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.9661191675
"832"	10	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.976870853
"833"	10	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.9572695305
"834"	10	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.971946495
"835"	10	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.977034021833333
"836"	10	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.961499603833333
"837"	10	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	0.0389539027333333
"838"	10	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	0.0734377932783333
"839"	10	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	0.0366931660383333
"840"	10	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.951348618666667
"841"	10	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.946976321166667
"842"	10	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	0.257758402675
"843"	10	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.970436012833333
"844"	10	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.969339341333333
"845"	10	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.303074622566667
"846"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.958964957333333
"847"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.94776606
"848"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	0.04078922134
"849"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.980438270333333
"850"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.978997537333333
"851"	10	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.223002989278333
"852"	10	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	-0.01235996211835
"853"	10	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.00273372929833333
"854"	10	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	0.0112649499582167
"855"	10	"WALKING_UPSTAIRS"	"angle(tBodyGyroJerkMean,gravityMean)"	0.004951798555
"856"	10	"WALKING_UPSTAIRS"	"angle(X,gravityMean)"	-0.393978336833333
"857"	10	"WALKING_UPSTAIRS"	"angle(Y,gravityMean)"	-0.1670146974
"858"	10	"WALKING_UPSTAIRS"	"angle(Z,gravityMean)"	-0.08681672785
"859"	11	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-X"	-0.0547328440272468
"860"	11	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Y"	-0.0582275770813291
"861"	11	"WALKING_UPSTAIRS"	"tBodyGyro-mean()-Z"	0.087284109682356
"862"	11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-X"	-0.739922126628797
"863"	11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Y"	-0.703501766487342
"864"	11	"WALKING_UPSTAIRS"	"tBodyGyro-std()-Z"	-0.725016008797468
"865"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-X"	-0.0805473309873418
"866"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Y"	-0.0493914065474684
"867"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-mean()-Z"	-0.0480140167267405
"868"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-X"	-0.781738140601266
"869"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.868377254082279
"870"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.795490882468354
"871"	11	"WALKING_UPSTAIRS"	"tBodyAccMag-mean()"	-0.542825032813608
"872"	11	"WALKING_UPSTAIRS"	"tBodyAccMag-std()"	-0.612882270912658
"873"	11	"WALKING_UPSTAIRS"	"tGravityAccMag-mean()"	-0.542825032813608
"874"	11	"WALKING_UPSTAIRS"	"tGravityAccMag-std()"	-0.612882270912658
"875"	11	"WALKING_UPSTAIRS"	"tBodyGyroMag-mean()"	-0.628367851066456
"876"	11	"WALKING_UPSTAIRS"	"tBodyGyroMag-std()"	-0.696771378957911
"877"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-mean()"	-0.826829028481013
"878"	11	"WALKING_UPSTAIRS"	"tBodyGyroJerkMag-std()"	-0.866905012626582
"879"	11	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-X"	-0.619524028324684
"880"	11	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Y"	-0.531455265662532
"881"	11	"WALKING_UPSTAIRS"	"fBodyAcc-mean()-Z"	-0.750026145791139
"882"	11	"WALKING_UPSTAIRS"	"fBodyAcc-std()-X"	-0.579491754749367
"883"	11	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Y"	-0.502570240243354
"884"	11	"WALKING_UPSTAIRS"	"fBodyAcc-std()-Z"	-0.652095671108544
"885"	11	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-X"	-0.224360420717722
"886"	11	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Y"	0.0318551463759494
"887"	11	"WALKING_UPSTAIRS"	"fBodyAcc-meanFreq()-Z"	0.0502783009075316
"888"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-X"	-0.676672987166456
"889"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Y"	-0.632374688606013
"890"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-mean()-Z"	-0.825559590221519
"891"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-X"	-0.672195644346519
"892"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Y"	-0.609444998247785
"893"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-std()-Z"	-0.858259630601266
"894"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-X"	-0.0874254925382278
"895"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Y"	-0.242572597206013
"896"	11	"WALKING_UPSTAIRS"	"fBodyAccJerk-meanFreq()-Z"	-0.0992296316156962
"897"	11	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-X"	-0.709949332117089
"898"	11	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Y"	-0.776852868955696
"899"	11	"WALKING_UPSTAIRS"	"fBodyGyro-mean()-Z"	-0.708842979272152
"900"	11	"WALKING_UPSTAIRS"	"fBodyGyro-std()-X"	-0.751758277167721
"901"	11	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Y"	-0.670892713066772
"902"	11	"WALKING_UPSTAIRS"	"fBodyGyro-std()-Z"	-0.75596062835443
"903"	11	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-X"	-0.111874925112848
"904"	11	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Y"	-0.181778028186076
"905"	11	"WALKING_UPSTAIRS"	"fBodyGyro-meanFreq()-Z"	-0.0810951668035443
"906"	11	"WALKING_UPSTAIRS"	"fBodyAccMag-mean()"	-0.611528074359177
"907"	11	"WALKING_UPSTAIRS"	"fBodyAccMag-std()"	-0.674470159009494
"908"	11	"WALKING_UPSTAIRS"	"fBodyAccMag-meanFreq()"	0.12725035020425
"909"	11	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-mean()"	-0.656133473274684
"910"	11	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.676925075857595
"911"	11	"WALKING_UPSTAIRS"	"fBodyBodyAccJerkMag-meanFreq()"	0.158363551858133
"912"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-mean()"	-0.757585939588608
"913"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-std()"	-0.711267219682278
"914"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroMag-meanFreq()"	-0.10978179348269
"915"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-mean()"	-0.864827011392405
"916"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.879254016740506
"917"	11	"WALKING_UPSTAIRS"	"fBodyBodyGyroJerkMag-meanFreq()"	0.11789211326962
"918"	11	"WALKING_UPSTAIRS"	"angle(tBodyAccMean,gravity)"	8.83961393987335e-05
"919"	11	"WALKING_UPSTAIRS"	"angle(tBodyAccJerkMean),gravityMean)"	-0.0188972160509494
"920"	11	"WALKING_UPSTAIRS"	"angle(tBodyGyroMean,gravityMean)"	0.0506339693060127
